village_name,ndvi,evi_log,evi_mean,evi_median,infra_density,electrified
Bihar(vil)-Bari Chak-242771.tif,0.2988980716253444,5.496861927378871,1.0628868987162907,1.6474988758563995,0.3265734265734266,1
Bihar(vil)-Bari Dhanesh-230663.tif,0.5866941886313116,8.385126112322814,1.420297458767891,1.7740574677785237,0.0016560509554140127,1
Bihar(vil)-Bari Ishar-230665.tif,0.5797692533803646,7.959708136923631,1.2777448296546936,1.7066321273644764,0.0076326002587322125,1
Bihar(vil)-Bari Khagaul-245260.tif,0.4098090277777777,7.551383353421585,1.0023564479567788,1.4392316774888472,0.018647166361974405,1
Bihar(vil)-Bari Milki-243868.tif,0.394872763920383,7.271222933927187,1.1207720637321472,1.6657954255739849,0.003748326639892905,1
Bihar(vil)-Bari Phulwaria-219648.tif,0.3592085235920852,8.474629431886244,1.0721506855704568,1.536759701642123,0.005848350901054063,1
Bihar(vil)-Bari Raybhan-230657.tif,0.4763008130081301,7.758533251572058,1.167798067132632,1.6463480591773987,0.0007205764611689352,0
Bihar(vil)-Bari Sanwak-238109.tif,0.5032051282051282,6.111979488593314,1.1005004594723384,1.6434418261051178,0.2297071129707113,1
Bihar(vil)-Bari Sujawal-229814.tif,0.5119763814616755,7.553575168225028,1.3060544679562252,1.706068714459737,0.0008763388510223953,0
Bihar(vil)-Bari Takia-249872.tif,0.4455687830687831,7.432113596257164,1.374637701294639,1.7902116992256858,0.003526734926052332,1
Bihar(vil)-Bari-237223.tif,0.38444073667314355,10.115904679545277,1.0730032175779343,1.5114345451196034,0.002612808187315863,1
Bihar(vil)-Baria Kalan-246172.tif,0.29776936026936024,8.122979897985871,0.8786516839807684,1.265163088386709,0.00038860103626943003,0
Bihar(vil)-Bariaganj-225081.tif,0.40474290780141847,7.612298823272993,1.0980487736788662,1.573969754305753,0.11363636363636363,1
Bihar(vil)-Bariahi-226430.tif,0.43058443058443063,8.790049662162305,1.1691234757502873,1.6921351552009583,0.01347517730496454,1
Bihar(vil)-Bariakhurd-246182.tif,0.3332404310665181,7.515001611268878,1.059334240176461,1.3708888725800947,0.0007148530579825258,0
Bihar(vil)-Bariam-240652.tif,0.1698005698005698,7.619612128153676,0.8755116810401281,1.1910736709833145,0.016814874696847212,1
Bihar(vil)-Barianwan-253490.tif,0.4641994478951001,7.8221008115245185,1.3110182827169246,1.6470322175459429,0.0037313432835820895,1
Bihar(vil)-Barianwan-254223.tif,0.3410238751147842,7.397239402322051,1.1780081282962451,1.7973026904192837,0.008382526564344746,1
Bihar(vil)-Bariar Chak-234570.tif,0.2986992182493913,8.434151492275237,0.9065287871794268,1.221146215092052,0.0003243243243243243,0
Bihar(vil)-Bariar Patti-247281.tif,0.2714019851116625,6.5173897893769075,0.8966577351093292,0.0,0.0007894736842105263,1
Bihar(vil)-Bariara-218754.tif,0.15484234234234232,6.839307078963839,0.6040283306078478,0.0,0.004918032786885246,1
Bihar(vil)-Bariarchak-250088.tif,0.22061011904761904,5.86885840327347,0.824788456161817,0.0,0.9196078431372549,1
Bihar(vil)-Bariari-226259.tif,0.20681688783777863,8.628859655398552,0.7441615511973699,0.7187807112932205,0.005055779729408972,1
Bihar(vil)-Bariariya Tola Rajpur-218202.tif,0.42297703108513923,9.166097327711238,1.191072165966034,1.568842270157554,0.0001612036539494895,0
Bihar(vil)-Bariariya-218182.tif,0.3726293660697222,10.328369184603003,1.0549030791629443,1.4973794221878052,0.00021714889371441987,1
Bihar(vil)-Bariarpur (Diara)-246449.tif,0.27352729885057475,5.675228264953776,0.6316252797842026,0.0,0.005421686746987952,0
Bihar(vil)-Bariarpur Buzurg-235545.tif,0.26485953099605297,8.667226530622393,0.6865658028559252,0.0,0.012412320829521196,1
Bihar(vil)-Bariarpur Dakhili-239832.tif,0.5133442265795207,6.707238619511305,1.3712933113177617,1.7837530573209126,0.0021479713603818618,0
Bihar(vil)-Bariarpur Inglish-239821.tif,0.5654761904761906,4.989245827503557,1.54714235663414,1.7535719871520996,0.3296296296296296,1
Bihar(vil)-Bariarpur Khuntahi-217437.tif,0.26507169395100433,9.011148475984514,0.716345210870107,0.0,0.008256880733944955,1
Bihar(vil)-Bariarpur Mal-239822.tif,0.5045546558704453,6.6591485173403315,1.6626416345437367,2.012390782435735,0.002325581395348837,0
Bihar(vil)-Bariarpur urf Bazidpur-228145.tif,0.31315289648622985,11.253208287960614,0.9362932660362937,1.3695487217469648,0.00040907652669167836,1
Bihar(vil)-Bariarpur urf Karpur-229270.tif,0.4357193732193732,8.463381226411856,1.0366093516349792,1.5408059855302174,0.000274294670846395,1
Bihar(vil)-Bariarpur-217050.tif,0.4795819490586933,7.263277441856833,1.2113768458366394,1.7709469695885975,0.0012569832402234637,0
Bihar(vil)-Bariarpur-217577.tif,0.32197367499824975,8.291601233101826,0.8506077148697593,0.0,0.008085295424255887,1
Bihar(vil)-Bariarpur-218956.tif,0.35305977229601515,7.789287141079826,1.2014309222047979,1.6634978164326062,0.0033582089552238806,1
Bihar(vil)-Bariarpur-219034.tif,0.4486825980392157,7.863402908100981,1.2222903804345564,1.727920044552196,0.0006550218340611354,0
Bihar(vil)-Bariarpur-219581.tif,0.3001119251119251,9.292081787853393,0.8528825478120283,0.0,0.0059745499689633766,1
Bihar(vil)-Bariarpur-221526.tif,0.5521666666666666,9.065456038013627,1.4707137495279312,1.802864710489909,0.003123521060104117,1
Bihar(vil)-Bariarpur-228685.tif,0.3833838383838384,7.492832488916099,1.1279359676621177,1.6170476566661487,0.009464627151051626,1
Bihar(vil)-Bariarpur-234048.tif,0.30495642701525055,7.799164650817851,0.8105138377709822,0.0,0.08753869969040248,1
Bihar(vil)-Bariarpur-234588.tif,0.3573076923076923,8.089001424833064,1.0271778431805698,1.490691141648726,0.000462962962962963,0
Bihar(vil)-Bariarpur-236348.tif,0.509009009009009,7.635338999039335,1.1066753069559734,1.4931292831897736,0.0077557755775577554,1
Bihar(vil)-Bariarpur-236839.tif,0.14498374704491726,7.262443138764611,0.645869068801403,0.0,0.023483365949119372,1
Bihar(vil)-Bariarpur-237141.tif,0.6578787878787881,6.746553949215286,1.584490031003952,1.9244514803091686,0.045539906103286384,1
Bihar(vil)-Bariarpur-237410.tif,0.4576777592128469,10.414713558422113,1.1895804951588314,1.6133083999156952,0.0034910693574576666,1
Bihar(vil)-Bariarpur-237507.tif,0.6453919035314383,7.972762998444639,1.5313430229822795,1.8099518616994221,0.06928147659854977,1
Bihar(vil)-Bariarpur-237896.tif,0.5030425963488844,7.051513855194057,1.19071992735068,1.5699096024036407,0.014307004470938897,1
Bihar(vil)-Bariarpur-238349.tif,0.4594315245478036,7.917020522806822,1.0839810967445374,1.589421143134435,0.007832167832167832,1
Bihar(vil)-Bariarpur-239820.tif,0.26761261261261265,7.321863465508027,0.8562988340854645,0.0,0.02513157894736842,1
Bihar(vil)-Bariarpur-242638.tif,0.4645936687928183,8.652331999115114,1.0192957917849224,1.4368383189042409,0.00027624309392265195,0
Bihar(vil)-Bariarpur-242812.tif,0.41260162601626016,7.207111927911371,1.0563071618477504,1.6779535114765167,0.11877551020408163,1
Bihar(vil)-Bariarpur-243473.tif,0.33971848225214196,9.217187958903411,0.8373449593782425,0.0,0.001639935123445666,1
Bihar(vil)-Bariarpur-243986.tif,0.30160256410256414,7.694114254257605,0.7803231030702591,0.0,0.003150787696924231,1
Bihar(vil)-Bariarpur-244580.tif,0.5340024898848429,7.311183157784185,1.4422551393508911,1.8286584119002025,0.0011553273427471118,0
Bihar(vil)-Bariarpur-246303.tif,0.30930335097001765,7.217092476644872,0.727972482641538,0.0,0.001090909090909091,0
Bihar(vil)-Bariarpur-246431.tif,0.3101799242424242,7.138766383522359,0.7289727106690407,0.0,0.00036231884057971015,1
Bihar(vil)-Bariarpur-246487.tif,0.1566455696202532,6.848844401535204,0.4298647418618202,0.0,0.05707395498392283,1
Bihar(vil)-Bariarpur-258764.tif,0.3234434124527004,8.925373015311058,1.0063582013050716,0.0,0.016932482721956407,1
Bihar(vil)-Bariarpur-259163.tif,0.28064441059490564,10.031894976741707,0.9947482744852701,0.0,0.0017520344662517952,1
Bihar(vil)-Bariarwa-216101.tif,0.37866279069767445,8.397976834491907,1.0692765265703201,1.5692539711793263,0.00242319342276071,1
Bihar(vil)-Bariarwa-216877.tif,0.3852168107386323,9.48713597586182,0.9449659238258997,0.0,0.0010861588140319977,1
Bihar(vil)-Bariaul-226867.tif,0.24956069571454187,8.63173647986663,0.6148172443111738,0.0,0.011471648639790232,1
Bihar(vil)-Bariawan-254453.tif,0.4688401826484017,9.322799917167485,1.2483524625951594,1.7755666862834583,0.0026550159637035793,1
Bihar(vil)-Baribag Jaljoga-259102.tif,0.3320838594276095,8.8795566670798,1.1690225154161453,1.5490912993748982,0.0002503477051460362,0
Bihar(vil)-Barigawan-250070.tif,0.296367934665807,7.44509022596058,1.1478275656700134,1.6070064802964528,0.03510531594784353,1
Bihar(vil)-Barihala-225001.tif,0.45170454545454547,7.3193194671649255,1.26421996680173,1.6433856270530007,0.15928659286592867,1
Bihar(vil)-Barijan Durgapur-222863.tif,0.3714827174226507,9.017883584291244,1.0565561110323125,1.5907760208303279,0.050587732421457574,1
Bihar(vil)-Barijan Pothimari Jagir-222866.tif,0.3834837962962963,9.008794624716328,1.1800442337989807,1.6652423251758923,0.04349262277031491,1
Bihar(vil)-Barika-255210.tif,0.3088721264367816,8.444196557220327,1.005533976988359,1.4667798389088025,0.004824561403508772,1
Bihar(vil)-Barikarak-250615.tif,0.5041563275434243,9.378329746470877,1.5029856363932292,2.165764441092809,0.042765460910151695,1
Bihar(vil)-Barimal-253432.tif,0.29751438185173124,8.041238567495784,1.0624130747535012,1.6232670870694248,0.049639423076923074,1
Bihar(vil)-Barimatpur-225138.tif,0.47241300366300365,6.683174062951068,1.1212917186997153,1.6401171359148892,0.0038554216867469878,1
Bihar(vil)-Barinagar-225613.tif,0.1600062897320125,,,,0.00839969947407964,1
Bihar(vil)-Bariol-224920.tif,0.35277457757296465,8.391153678478299,0.8553142276677218,0.0,0.0003956043956043956,0
Bihar(vil)-Baripokhar-225322.tif,0.45378787878787885,7.545317926030782,1.2553847377950496,1.7288671840320935,0.04041450777202073,1
Bihar(vil)-Barisanwak-238105.tif,0.48619281045751633,8.04840450461372,1.0334761440753937,1.452114423116048,0.037180249851279,1
Bihar(vil)-Bariya-256390.tif,0.24692773294203962,8.485025027392123,0.8976491364565763,0.0,0.00034129692832764505,0
Bihar(vil)-Bariyarpatti-251636.tif,0.2966720779220779,7.432977982882064,1.4658920466899872,2.0361892680327096,0.06393244873341375,1
Bihar(vil)-Bariyarpur Kandh-229659.tif,0.39220975783475787,9.164561132231716,1.0369999571280046,1.4738896109841086,0.00024376523532720795,1
Bihar(vil)-Bariyarpur-217959.tif,0.21589953168355366,9.732512979312084,0.6484369771047072,0.0,0.011925167224080267,1
Bihar(vil)-Bariyarpur-250933.tif,0.36472681359044995,8.262362802439501,1.405916377902031,1.8297413488229115,0.035457198443579765,1
Bihar(vil)-Bariyawan-254001.tif,0.3072882999353587,8.745273946585641,1.0553354133259167,1.5840399915521794,0.004783530124129579,1
Bihar(vil)-Barjhala-225356.tif,0.38282496012759165,8.337103515779908,1.2971979488026013,1.6350450190630825,0.006486042692939245,1
Bihar(vil)-Bark Karasan-256048.tif,0.2586425479282622,9.381437225602172,0.7578340552069924,0.0,0.006112140090924398,1
Bihar(vil)-Barka Amtha-230604.tif,0.44209229390680993,7.740339195386059,1.04678013920784,1.5086293319861095,0.037083333333333336,1
Bihar(vil)-Barka Banea-234204.tif,0.48641098484848494,7.727933817697738,1.3186235156926243,1.7436338663101196,0.0007258064516129033,0
Bihar(vil)-Barka Danrowan-250203.tif,0.23815482148815484,7.177911113898513,1.4188356002171834,2.118797908226649,0.03476874003189793,1
Bihar(vil)-Barka Deharma-250174.tif,0.26610998650472334,7.178195975391422,1.4248568216959636,2.0122605760892234,0.03211567732115677,1
Bihar(vil)-Barka Dhab-256215.tif,0.47069767441860466,7.1370869754736335,1.1920974417166277,1.7290922728451816,0.001388888888888889,0
Bihar(vil)-Barka Dih-252291.tif,0.3296167247386759,7.425279220561496,1.2317611128091812,1.7419687807559967,0.016724336793540944,1
Bihar(vil)-Barka Ganw-218488.tif,0.2920784404914158,10.319993075840028,0.9043622558767145,0.0,0.0006111488363479227,1
Bihar(vil)-Barka Ganw-230609.tif,0.3391636141636141,8.850517289794713,0.8717110852400461,0.0,0.0002480705622932745,0
Bihar(vil)-Barka Gaon-228525.tif,0.34637102734663716,10.439976461927797,1.0443518324331804,1.4732802781191738,0.0030477641792466307,1
Bihar(vil)-Barka Gaon-231771.tif,0.3781394129979035,9.61737165059515,0.9612639438022267,1.452937982299111,5.487871803314675e-05,1
Bihar(vil)-Barka Gaon-247668.tif,0.2727688977688978,9.532511902920438,1.0520639667908351,1.584732602039973,0.00011738620059997392,0
Bihar(vil)-Barka Kajhar-250188.tif,0.3828407224958949,7.829359828324919,1.2812785108884175,1.7542855739593506,0.0006859756097560975,0
Bihar(vil)-Barka Kharwa-245675.tif,0.3259564247726883,8.10685948950846,0.872502475976944,0.0,0.02230443974630021,1
Bihar(vil)-Barka Manjha-232113.tif,0.5076020245496572,9.155330777905938,1.1477973808844883,1.5955760379632313,0.00017475728155339805,0
Bihar(vil)-Barka Mor-252410.tif,0.34027777777777785,,,,0.0057863501483679525,1
Bihar(vil)-Barka Nimdihra-249284.tif,0.41345679012345676,7.040913949231608,1.7876700162887573,2.107354760169983,0.0015901060070671379,0
Bihar(vil)-Barka Nuawan-248229.tif,0.5729417428984113,7.957284200820113,1.3896402915318806,1.7209790746370952,0.011665586519766688,1
Bihar(vil)-Barka Sagra-249490.tif,0.266728980922251,8.362376980237245,1.3087464024623234,1.7748186389605205,0.0003787878787878788,0
Bihar(vil)-Barka tenua-252513.tif,0.3855994152046783,8.609409660017645,1.420131970535625,1.946965835311196,0.0003113109650639917,0
Bihar(vil)-BarkaBahera-255815.tif,0.4722900390625,7.924202069285679,1.3800595998764038,1.8146686553955078,0.03802622498274672,1
Bihar(vil)-Barkagaon-231947.tif,0.3868859252561785,,,,0.0020776566757493187,1
Bihar(vil)-Barkagaon-248750.tif,0.39111319966583125,9.269122903216864,1.3928206811348598,1.8164345721403758,0.009546621043627032,1
Bihar(vil)-Barkagawan-250224.tif,0.2849764407393983,9.182128751488973,1.2494604935248692,1.9140802522500355,0.010406256789050619,1
Bihar(vil)-Barkail-256924.tif,0.34553220965135073,8.216969348209508,0.8702537020047506,0.0,0.002161307327358988,1
Bihar(vil)-Barkakatra-249352.tif,0.26048259493670883,8.721537771155532,1.0149689316749573,1.3313717643419902,0.03137620378999689,1
Bihar(vil)-Barkakir-250137.tif,0.3598625066102592,8.48386088883763,1.3265631794929504,1.7098407944043477,0.0003244412400865177,0
Bihar(vil)-Barkhurdar Chak-245575.tif,0.3532494758909854,7.834233774378062,1.0053475119850852,1.3928729837590998,0.0006284916201117318,0
Bihar(vil)-Barki Akauna-260384.tif,0.5345938375350139,7.408445025784396,1.432376171151797,1.7158032556374867,0.034071729957805906,1
Bihar(vil)-Barki Balia-238336.tif,0.38019323671497585,9.666000777031442,1.0244433184464772,1.5146693487962086,0.005605022831050228,1
Bihar(vil)-Barki Bihia-257068.tif,0.5317028985507246,7.8930246978160366,1.3425711068240078,1.7202158624475652,0.015307486631016044,1
Bihar(vil)-Barki Chanpi-257414.tif,0.411812641723356,8.91946365183304,1.0721824331717058,1.5967455343766646,0.0007487735605473793,1
Bihar(vil)-Barki Chilmi-255840.tif,0.4070844099913868,7.476737943809524,1.1672036539424548,1.7773474238135598,0.0010192525481313704,0
Bihar(vil)-Barki Kewai-246241.tif,0.45987978524743234,8.157281648845606,1.244154317812486,1.5995049368251453,0.1037378640776699,1
Bihar(vil)-Barki Kulharia-249374.tif,0.28281009984639016,8.237693327482608,1.1438727875550587,1.6606569389502208,0.00531015037593985,1
Bihar(vil)-Barki Milki-243903.tif,0.5357142857142858,6.52883402010898,1.4965201715628307,1.8264683485031128,0.03551912568306011,1
Bihar(vil)-Barki Naki-240310.tif,0.2869209334726576,8.096203994747292,0.878849466641744,1.3412177165349324,0.05995049504950495,1
Bihar(vil)-Barki Parhi-253976.tif,0.3847424684159378,7.681256511491827,1.3079190741885791,1.8190605640411377,0.0008144796380090498,0
Bihar(vil)-Barki Puraini-248462.tif,0.36123407109322603,8.010572662343385,1.2650131732225418,1.7911859254042308,0.03683544303797468,1
Bihar(vil)-Barki Regania-254032.tif,0.32573750220809045,8.410547112328715,1.2587860389189287,1.8149276213212446,0.002015959680806384,1
Bihar(vil)-Barki Sawo-255798.tif,0.3230345355964168,8.544222896555567,0.9309940988367255,0.0,0.004245108896271687,1
Bihar(vil)-Barki Sirsia-234051.tif,0.41073188211054373,8.385186881463717,1.2116891145706177,1.6789798086339778,0.0007610993657505285,1
Bihar(vil)-Barkona Milik-223319.tif,0.6469056372549019,7.409270436318301,1.556002289056778,1.9138176242510478,0.003418803418803419,1
Bihar(vil)-Barkona Milik-223320.tif,0.4830246913580247,6.626134714528862,1.437893306215604,1.9536160429318745,0.018658892128279883,1
Bihar(vil)-Barkona Milik-223321.tif,0.5194375516956162,7.0699351233475065,1.493548035621643,1.8431231677532196,0.001639344262295082,0
Bihar(vil)-Barkona-223318.tif,0.42198567657283254,10.250675799854395,1.135833665728569,1.5143133799235027,0.0008022964816723098,1
Bihar(vil)-Barkopderu-241109.tif,0.30701394585726,6.8953895807491214,0.83979232609272,0.0,0.0017857142857142857,0
Bihar(vil)-Barkor-220023.tif,0.29456315289648627,8.152649878008988,1.038066213329633,1.6412125527858734,0.00046656298600311044,0
Bihar(vil)-Barkumba-222043.tif,0.4339755005126545,8.920669522374764,1.2515880302949385,1.7067867192355068,0.0002127659574468085,0
Bihar(vil)-Barkurwa-217951.tif,0.4161458333333334,6.365157653441795,1.2586395361206748,1.6865804195404053,0.05848484848484849,1
Bihar(vil)-Barkurwa-218105.tif,0.413301282051282,7.476936820908858,1.1544783494689248,1.5649336901578037,0.020679886685552408,1
Bihar(vil)-Barkurwa-218730.tif,0.19460408684546615,6.403639486282078,0.6003713255578821,0.0,0.06461988304093567,1
Bihar(vil)-Barkurwa-234641.tif,0.5658119658119657,5.629489098067523,1.4618670615282925,1.702120835130865,0.0055900621118012426,0
Bihar(vil)-Barli-250321.tif,0.39949633699633696,7.438295806400241,1.6480493992567062,2.0952844619750977,0.16150121065375303,1
Bihar(vil)-Barma Chak-255712.tif,0.2995238095238095,6.910968290549763,0.9617452187971636,1.3269381089644,0.05929203539823009,1
Bihar(vil)-Barma-243978.tif,0.36962346962346965,8.975701225658776,1.1500713676214218,1.6660577356815338,0.009192459855713288,1
Bihar(vil)-Barma-255711.tif,0.6064608134920636,8.365611933531744,1.6305162798274646,1.9352598732168025,0.03907603464870067,1
Bihar(vil)-Barmadih-251354.tif,0.2506094858156028,7.441094023443133,1.2263697169043801,1.8884428414431484,0.0009857612267250822,0
Bihar(vil)-Barmahua-241251.tif,0.21963824289405684,7.3514944957448725,1.0204756557941437,1.2758028159538906,0.2435064935064935,1
Bihar(vil)-Barman Chak-250664.tif,0.2919496321448783,7.240230624556318,1.2426163951555889,1.831134965022405,0.006575342465753425,1
Bihar(vil)-Barman-254076.tif,0.4703508771929825,8.513317543197369,1.344994306564331,1.8849549618634311,0.029521829521829523,1
Bihar(vil)-Barman-256681.tif,0.3822788592896175,8.411004652447918,1.1895054470409046,1.6815509687770496,0.01006519967400163,1
Bihar(vil)-Barmasia Arazi-240588.tif,0.37473958333333335,6.017266937483453,1.4068733652432759,2.0038960774739585,0.08591549295774648,1
Bihar(vil)-Barmasia-240587.tif,0.3775743707093822,6.332012728917533,1.3764605571826298,2.050761471192042,0.5636704119850188,1
Bihar(vil)-Barmatpur urf Bishunpur Kharak-229361.tif,0.3969332298136646,7.278401897795613,1.1622245853597468,1.584550055590543,0.13791523482245133,1
Bihar(vil)-Barmatpur-228669.tif,0.29100388829975254,7.357568131251327,0.8564065369692716,1.3091555508700283,0.061871227364185113,1
Bihar(vil)-Barmhapa-246618.tif,0.357168458781362,6.3050552910999045,1.2023315158757297,1.5563782995397395,0.16753623188405797,1
Bihar(vil)-Barmoriya-256430.tif,0.4712594696969697,7.735916973098009,1.3472988984801553,1.8195746270093052,0.003516295025728988,1
Bihar(vil)-Barmotar Bhajnaha-219994.tif,0.6135802469135804,7.643496125344963,1.6019722173611324,1.9291978875796,0.006697247706422018,1
Bihar(vil)-Barmotar Lachchmipur-220345.tif,0.5752801120448179,6.43748175201132,1.3503304074207942,1.73458335796992,0.018465909090909092,1
Bihar(vil)-Barmotar Lakheraj-239018.tif,0.41477272727272724,7.455802320679179,1.1740974187850952,1.4803078174591064,0.05901328273244782,1
Bihar(vil)-Barmotar Rae Chanda-219981.tif,0.4459876543209877,5.829011933183285,1.314275289575259,1.837726354598999,0.1087912087912088,1
Bihar(vil)-Barmotar-219984.tif,0.47605363984674326,6.9094976393450525,1.331242601076762,1.8458633124828339,0.24665391969407266,1
Bihar(vil)-Barmotar-219985.tif,0.4402020202020202,6.819529904892786,1.1480906705061595,1.7287675738334656,0.016666666666666666,1
Bihar(vil)-Barmotar-220059.tif,0.3912037037037037,5.264912034329206,1.4172315051158269,1.8221884270509083,0.1822429906542056,1
Bihar(vil)-Barmotar-240060.tif,0.6701388888888888,4.64629146871853,1.471205711364746,1.8481435179710388,0.2537037037037037,1
Bihar(vil)-Barmotar-240360.tif,0.46231617647058826,5.8915970870141825,1.3607620547215145,1.5744389394919078,0.01471861471861472,1
Bihar(vil)-Barmotara Hingua-221708.tif,0.5775641025641025,7.144116849667377,1.6615558763345082,2.006763458251953,0.001559792027729636,0
Bihar(vil)-Barmotara-221167.tif,0.3513017587591747,8.561781640738461,1.125240996479988,1.517909973859787,0.0155765595463138,1
Bihar(vil)-Barmotara-221707.tif,0.3770956607495069,6.54180118760259,1.0504914422829945,0.0,0.06865203761755485,1
Bihar(vil)-Barmotra Arazi-221492.tif,0.5207173778602351,7.615413216993862,1.2741693655649822,1.6282843947410583,0.010871602624179943,1
Bihar(vil)-Barmotra Chanwar-237458.tif,0.595045045045045,7.7501632407293615,1.2762502084175746,1.7279421488444011,0.017967479674796748,1
Bihar(vil)-Barna (Barenda)-227918.tif,0.42779197598474705,9.115450167927895,1.1301047503948212,1.5322051147619884,0.0008930469912821603,1
Bihar(vil)-Barna-249213.tif,0.3353365384615385,8.020561564538314,1.0038512100776036,1.346433122952779,0.055548549810844894,1
Bihar(vil)-Barna-251239.tif,0.36391369047619043,7.3770617577673425,1.4926661307161504,1.7961659648201682,0.006104328523862375,1
Bihar(vil)-Barnaia Bisa-230405.tif,0.548611111111111,7.698507898814358,1.3038477102915447,1.6931908229986827,0.11207609594706369,1
Bihar(vil)-Barnaiya Gokhul-230360.tif,0.5477395411605938,8.14813354130144,1.4283354133367538,1.8011029263337452,0.0004769475357710652,0
Bihar(vil)-Barnaiyan Rajaram-230327.tif,0.42007121439280365,7.882383930588549,1.0095126430193584,1.5386456946531932,0.0006293706293706294,0
Bihar(vil)-Barnaon-247217.tif,0.3629756468797565,9.962693001854682,1.2578738765283064,1.6845817674290051,0.0019451585261353898,1
Bihar(vil)-Barnausa-245052.tif,0.35365384615384615,9.454984997111156,1.1318665593862534,1.5898001194000244,0.0032167832167832168,1
Bihar(vil)-Barni-245992.tif,0.4553308987262848,9.500345558990153,1.2128550301898608,1.6274777108972722,0.004250407387289517,1
Bihar(vil)-Barni-247435.tif,0.2234872443601096,8.837241840306186,0.9271506617466608,1.4522751569747925,0.000721931789892955,1
Bihar(vil)-Barnihar-216725.tif,0.40057396577864407,9.094813357206794,1.2016175736983616,1.6766393383344014,0.0002161902474177276,0
Bihar(vil)-Baro-.tif,0.24610835325121036,8.740637915606573,0.5870259528358778,0.0,0.010251396648044692,1
Bihar(vil)-Baroha-232028.tif,0.5544507575757577,6.844926149580945,1.369267130891482,1.7823817431926727,0.0018145161290322581,0
Bihar(vil)-Baroha-260725.tif,0.31436965811965806,6.472005645129523,1.063202773531278,1.4604226847489674,0.04311224489795919,1
Bihar(vil)-Barohiya-217173.tif,0.44731495373843466,,,,0.017008259406546343,1
Bihar(vil)-Barokhar-244074.tif,0.5170890188434049,8.22461559349129,1.520751530925433,1.9577918251355488,0.0065904139433551195,1
Bihar(vil)-Barokhar-252818.tif,0.4533349522421888,8.93472623384023,1.247969459403645,1.6938914168964734,0.02811972000965484,1
Bihar(vil)-Barorah-255504.tif,0.46402714932126693,8.837263220881827,1.266166177662936,1.7488265362652866,0.00024834437086092715,0
Bihar(vil)-Barosar-258220.tif,0.425462962962963,8.413376062325355,1.0559877008199692,1.477689524491628,0.02133544053733702,1
Bihar(vil)-Barpa-253012.tif,0.26479147045328305,9.383523372308844,0.9005488482388583,0.0,0.030630914826498424,1
Bihar(vil)-Barpalia-232252.tif,0.5178896695290137,8.450323336396623,1.2421256403128307,1.7277144193649292,0.017701241489787745,1
Bihar(vil)-Barpokhar-224794.tif,0.41915684624017957,7.898921571334893,1.1629870642315259,1.558067105033181,0.002234993614303959,1
Bihar(vil)-Barrawan-257574.tif,0.384269148611535,9.628477126820464,1.1945408980051677,1.625638912121455,0.005940350012324377,1
Bihar(vil)-Barri Bihta-219700.tif,0.31982816711590295,9.60661672878309,0.8595495522022247,0.0,0.0016471449487554905,1
Bihar(vil)-Barri-220275.tif,0.3345038852361028,10.012510049391098,0.8519957711299261,0.0,0.006870811773687336,1
Bihar(vil)-Barri-240939.tif,0.3194885361552028,7.58868839077278,1.1029772212107976,1.7335947354634602,0.005566600397614314,1
Bihar(vil)-Barsa-244104.tif,0.4057130314812492,9.129063585780402,1.194894790649414,1.6534917652606964,0.03608407940833009,1
Bihar(vil)-Barsam-220644.tif,0.44362037037037044,9.239347158724437,1.180768797794978,1.7469126383463542,0.0031995561309413724,1
Bihar(vil)-Barsam-226490.tif,0.4170121223541235,8.615030161181645,1.066227028767268,1.546158879995346,0.006866804692891649,1
Bihar(vil)-Barsam-226563.tif,0.3335218071145363,9.407380806895118,1.0578951785961788,1.265937055150668,0.021421568627450982,1
Bihar(vil)-Barsam-226586.tif,0.36778301064015345,8.163455501921616,0.9358761062224706,1.1534779171148937,0.00046656298600311044,0
Bihar(vil)-Barsamkhopatti-226488.tif,0.49346728151075975,8.278883091058132,1.3357600073019664,1.8474992215633392,0.023232848232848234,1
Bihar(vil)-Barsanda-227892.tif,0.4220982142857143,7.12362549637242,1.1402594695488613,1.5824963450431824,0.01653543307086614,1
Bihar(vil)-Barsar-241091.tif,0.4599881796690308,8.105643628887394,1.206169957915942,1.7001717487970989,0.004952830188679245,1
Bihar(vil)-Barsara-231444.tif,0.5133022774327123,7.678980961973349,1.3764529824256897,1.7407540624791926,0.06336633663366337,1
Bihar(vil)-Barsaun-246615.tif,0.2892871306761848,8.877303390069182,1.094681279225783,1.4646758816458962,0.00019676432006996065,0
Bihar(vil)-Barsauna-256624.tif,0.2821167883211679,9.524946365676714,0.8119265599684282,0.0,0.00011896893588896233,0
Bihar(vil)-Barsauni-223500.tif,0.40357905982905984,5.872584481845414,1.1652420434084805,1.5934936891902576,0.10954773869346733,1
Bihar(vil)-Barsauni-223504.tif,0.36376633986928103,8.609584680934967,1.1514237848195163,1.5554549477317117,0.005952,1
Bihar(vil)-Barsham-220889.tif,0.5094439728353142,8.69993173846317,1.3095764617125194,1.6486415763696034,0.0023539928486293205,1
Bihar(vil)-Barsia-217108.tif,0.31674847538301354,8.79793337282513,0.9929154713948568,1.3412501613299053,0.020890798100836536,1
Bihar(vil)-Barsiawan-244821.tif,0.3459550962223806,7.831111758855738,0.9213769535223643,1.3631658752759297,0.06979591836734694,1
